subject_drugbank_id,affected_drugbank_id
DB00034,DB00073
DB00034,DB00074
DB00034,DB00075
DB00034,DB00078
DB00034,DB00081
DB00034,DB00087
DB00034,DB00092
DB00034,DB00095
DB00034,DB00098
DB00034,DB00105
DB00034,DB00111
DB00034,DB00120
DB00034,DB00180
DB00034,DB00188
DB00034,DB00262
DB00034,DB00276
DB00034,DB00290
DB00034,DB00291
DB00034,DB00293
DB00034,DB00305
DB00034,DB00307
DB00034,DB00309
DB00034,DB00322
DB00034,DB00328
DB00034,DB00352
DB00034,DB00361
DB00034,DB00380
DB00034,DB00394
DB00034,DB00398
DB00034,DB00428
DB00034,DB00432
DB00034,DB00441
DB00034,DB00443
DB00034,DB00444
DB00034,DB00445
DB00034,DB00446
DB00034,DB00480
DB00034,DB00488
DB00034,DB00495
DB00034,DB00515
DB00034,DB00526
DB00034,DB00531
DB00034,DB00541
DB00034,DB00544
DB00034,DB00550
DB00034,DB00552
DB00034,DB00563
DB00034,DB00564
DB00034,DB00570
DB00034,DB00588
DB00034,DB00591
DB00034,DB00601
DB00034,DB00619
DB00034,DB00620
DB00034,DB00631
DB00034,DB00635
DB00034,DB00642
DB00034,DB00687
DB00034,DB00688
DB00034,DB00694
DB00034,DB00762
DB00034,DB00763
DB00034,DB00773
DB00034,DB00795
DB00034,DB00851
DB00034,DB00853
DB00034,DB00859
DB00034,DB00860
DB00034,DB00877
DB00034,DB00888
DB00034,DB00928
DB00034,DB00958
DB00034,DB00959
DB00034,DB00970
DB00034,DB00987
DB00034,DB00993
DB00034,DB00997
DB00034,DB01005
DB00034,DB01008
DB00034,DB01024
DB00034,DB01030
DB00034,DB01033
DB00034,DB01041
DB00034,DB01042
DB00034,DB01073
DB00034,DB01099
DB00034,DB01101
DB00034,DB01108
DB00034,DB01168
DB00034,DB01169
DB00034,DB01177
DB00034,DB01181
DB00034,DB01196
DB00034,DB01204
DB00034,DB01206
DB00034,DB01222
DB00034,DB01229
DB00034,DB01234
DB00034,DB01248
DB00034,DB01254
DB00034,DB01257
DB00034,DB01262
DB00034,DB01268
DB00034,DB01280
DB00034,DB01281
DB00034,DB01285
DB00034,DB01380
DB00034,DB01384
DB00034,DB01410
DB00034,DB01423
DB00034,DB01590
DB00034,DB01611
DB00034,DB01816
DB00034,DB02546
DB00034,DB02806
DB00034,DB03523
DB00034,DB04572
DB00034,DB04630
DB00034,DB04845
DB00034,DB04868
DB00034,DB04951
DB00034,DB04956
DB00034,DB05015
DB00034,DB05109
DB00034,DB05258
DB00034,DB05259
DB00034,DB05459
DB00034,DB05472
DB00034,DB05676
DB00034,DB05773
DB00034,DB06168
DB00034,DB06273
DB00034,DB06287
DB00034,DB06372
DB00034,DB06589
DB00034,DB06603
DB00034,DB06612
DB00034,DB06616
DB00034,DB06662
DB00034,DB06674
DB00034,DB06681
DB00034,DB06769
DB00034,DB06772
DB00034,DB06813
DB00034,DB08059
DB00034,DB08870
DB00034,DB08871
DB00034,DB08877
DB00034,DB08879
DB00034,DB08880
DB00034,DB08889
DB00034,DB08901
DB00034,DB08904
DB00034,DB08906
DB00034,DB08908
DB00034,DB08910
DB00034,DB08935
DB00034,DB08970
DB00034,DB09029
DB00034,DB09033
DB00034,DB09036
DB00034,DB09052
DB00034,DB09053
DB00034,DB09054
DB00034,DB09073
DB00034,DB09074
DB00034,DB09077
DB00034,DB09082
DB00034,DB09091
DB00034,DB09122
DB00034,DB09312
DB00034,DB09378
DB00034,DB09383
DB00034,DB11466
DB00034,DB11487
DB00034,DB11529
DB00034,DB11569
DB00034,DB11580
DB00034,DB11616
DB00034,DB11693
DB00034,DB11708
DB00034,DB11767
DB00034,DB11776
DB00034,DB11803
DB00034,DB11817
DB00034,DB11834
DB00034,DB11921
DB00034,DB11988
DB00034,DB12025
DB00034,DB12371
DB00034,DB12612
DB00034,DB12617
DB00034,DB12692
DB00034,DB12814
DB00034,DB12902
DB00034,DB12947
DB00034,DB12991
DB00034,DB12996
DB00034,DB13003
DB00034,DB13014
DB00034,DB13068
DB00034,DB13208
DB00034,DB13241
DB00034,DB13491
DB00034,DB13843
DB00034,DB13856
DB00034,DB13867
DB00034,DB14066
DB00034,DB14219
DB00034,DB14512
DB00034,DB14539
DB00034,DB14545
DB00034,DB14724
DB00034,DB14762
DB00034,DB14919
DB00034,DB15253
DB00041,DB00051
DB00041,DB00056
DB00041,DB00059
DB00041,DB00065
DB00041,DB00068
DB00041,DB00073
DB00041,DB00074
DB00041,DB00075
DB00041,DB00078
DB00041,DB00081
DB00041,DB00087
DB00041,DB00092
DB00041,DB00095
DB00041,DB00098
DB00041,DB00111
DB00041,DB00120
DB00041,DB00180
DB00041,DB00262
DB00041,DB00276
DB00041,DB00290
DB00041,DB00291
DB00041,DB00293
DB00041,DB00305
DB00041,DB00307
DB00041,DB00322
DB00041,DB00328
DB00041,DB00352
DB00041,DB00380
DB00041,DB00428
DB00041,DB00432
DB00041,DB00441
DB00041,DB00445
DB00041,DB00446
DB00041,DB00480
DB00041,DB00488
DB00041,DB00495
DB00041,DB00515
DB00041,DB00526
DB00041,DB00544
DB00041,DB00552
DB00041,DB00591
DB00041,DB00601
DB00041,DB00631
DB00041,DB00642
DB00041,DB00687
DB00041,DB00688
DB00041,DB00795
DB00041,DB00851
DB00041,DB00853
DB00041,DB00859
DB00041,DB00860
DB00041,DB00888
DB00041,DB00928
DB00041,DB00958
DB00041,DB00959
DB00041,DB00970
DB00041,DB00993
DB00041,DB01005
DB00041,DB01024
DB00041,DB01030
DB00041,DB01033
DB00041,DB01041
DB00041,DB01042
DB00041,DB01073
DB00041,DB01099
DB00041,DB01101
DB00041,DB01168
DB00041,DB01169
DB00041,DB01177
DB00041,DB01196
DB00041,DB01204
DB00041,DB01206
DB00041,DB01234
DB00041,DB01257
DB00041,DB01262
DB00041,DB01280
DB00041,DB01281
DB00041,DB01285
DB00041,DB01423
DB00041,DB01611
DB00041,DB01816
DB00041,DB02546
DB00041,DB02806
DB00041,DB03523
DB00041,DB04630
DB00041,DB04951
DB00041,DB04956
DB00041,DB05258
DB00041,DB05259
DB00041,DB05459
DB00041,DB05472
DB00041,DB05676
DB00041,DB06168
DB00041,DB06273
DB00041,DB06372
DB00041,DB06612
DB00041,DB06662
DB00041,DB06674
DB00041,DB06681
DB00041,DB06769
DB00041,DB06813
DB00041,DB08059
DB00041,DB08871
DB00041,DB08879
DB00041,DB08880
DB00041,DB08889
DB00041,DB08904
DB00041,DB08908
DB00041,DB08935
DB00041,DB09029
DB00041,DB09033
DB00041,DB09036
DB00041,DB09052
DB00041,DB09077
DB00041,DB09082
DB00041,DB09091
DB00041,DB09122
DB00041,DB09312
DB00041,DB09378
DB00041,DB11466
DB00041,DB11529
DB00041,DB11569
DB00041,DB11580
DB00041,DB11616
DB00041,DB11693
DB00041,DB11708
DB00041,DB11767
DB00041,DB11776
DB00041,DB11803
DB00041,DB11817
DB00041,DB11834
DB00041,DB12025
DB00041,DB12612
DB00041,DB12617
DB00041,DB12692
DB00041,DB12814
DB00041,DB12902
DB00041,DB12947
DB00041,DB12991
DB00041,DB12996
DB00041,DB13014
DB00041,DB13068
DB00041,DB13241
DB00041,DB13491
DB00041,DB13856
DB00041,DB14066
DB00041,DB14219
DB00041,DB14539
DB00041,DB14545
DB00041,DB14724
DB00041,DB14762
DB00041,DB14919
DB00041,DB15253
DB00051,DB00056
DB00051,DB00059
DB00051,DB00068
DB00051,DB00069
DB00051,DB00074
DB00051,DB00075
DB00051,DB00078
DB00051,DB00081
DB00051,DB00087
DB00051,DB00092
DB00051,DB00095
DB00051,DB00098
DB00051,DB00105
DB00051,DB00111
DB00051,DB00120
DB00051,DB00276
DB00051,DB00290
DB00051,DB00291
DB00051,DB00293
DB00051,DB00305
DB00051,DB00322
DB00051,DB00352
DB00051,DB00380
DB00051,DB00428
DB00051,DB00432
DB00051,DB00441
DB00051,DB00445
DB00051,DB00446
DB00051,DB00480
DB00051,DB00488
DB00051,DB00515
DB00051,DB00526
DB00051,DB00550
DB00051,DB00552
DB00051,DB00601
DB00051,DB00631
DB00051,DB00763
DB00051,DB00795
DB00051,DB00853
DB00051,DB00859
DB00051,DB00888
DB00051,DB00928
DB00051,DB00958
DB00051,DB00970
DB00051,DB01005
DB00051,DB01024
DB00051,DB01030
DB00051,DB01042
DB00051,DB01073
DB00051,DB01099
DB00051,DB01168
DB00051,DB01169
DB00051,DB01204
DB00051,DB01206
DB00051,DB01257
DB00051,DB01262
DB00051,DB01280
DB00051,DB01423
DB00051,DB01816
DB00051,DB02546
DB00051,DB02806
DB00051,DB03523
DB00051,DB04956
DB00051,DB05258
DB00051,DB05259
DB00051,DB05459
DB00051,DB05472
DB00051,DB06612
DB00051,DB06662
DB00051,DB06681
DB00051,DB06813
DB00051,DB08059
DB00051,DB08871
DB00051,DB08879
DB00051,DB08880
DB00051,DB08889
DB00051,DB08908
DB00051,DB08935
DB00051,DB09029
DB00051,DB09036
DB00051,DB09052
DB00051,DB09077
DB00051,DB09091
DB00051,DB09122
DB00051,DB09312
DB00051,DB11466
DB00051,DB11569
DB00051,DB11580
DB00051,DB11616
DB00051,DB11693
DB00051,DB11708
DB00051,DB11776
DB00051,DB11803
DB00051,DB11834
DB00051,DB12025
DB00051,DB12612
DB00051,DB12617
DB00051,DB12692
DB00051,DB12814
DB00051,DB12902
DB00051,DB12947
DB00051,DB12991
DB00051,DB12996
DB00051,DB13003
DB00051,DB13014
DB00051,DB13068
DB00051,DB13241
DB00051,DB13491
DB00051,DB13843
DB00051,DB13856
DB00051,DB14219
DB00051,DB14724
DB00051,DB14762
DB00051,DB14919
DB00051,DB15253
DB00056,DB00059
DB00056,DB00065
DB00056,DB00068
DB00056,DB00069
DB00056,DB00073
DB00056,DB00074
DB00056,DB00075
DB00056,DB00078
DB00056,DB00081
DB00056,DB00087
DB00056,DB00092
DB00056,DB00095
DB00056,DB00098
DB00056,DB00105
DB00056,DB00111
DB00056,DB00120
DB00056,DB00180
DB00056,DB00188
DB00056,DB00262
DB00056,DB00276
DB00056,DB00290
DB00056,DB00291
DB00056,DB00293
DB00056,DB00305
DB00056,DB00307
DB00056,DB00309
DB00056,DB00322
DB00056,DB00328
DB00056,DB00352
DB00056,DB00361
DB00056,DB00380
DB00056,DB00394
DB00056,DB00398
DB00056,DB00428
DB00056,DB00432
DB00056,DB00441
DB00056,DB00443
DB00056,DB00444
DB00056,DB00445
DB00056,DB00446
DB00056,DB00480
DB00056,DB00488
DB00056,DB00495
DB00056,DB00515
DB00056,DB00526
DB00056,DB00531
DB00056,DB00541
DB00056,DB00544
DB00056,DB00550
DB00056,DB00552
DB00056,DB00563
DB00056,DB00564
DB00056,DB00570
DB00056,DB00588
DB00056,DB00591
DB00056,DB00601
DB00056,DB00619
DB00056,DB00620
DB00056,DB00631
DB00056,DB00635
DB00056,DB00642
DB00056,DB00687
DB00056,DB00688
DB00056,DB00694
DB00056,DB00762
DB00056,DB00763
DB00056,DB00773
DB00056,DB00795
DB00056,DB00851
DB00056,DB00853
DB00056,DB00859
DB00056,DB00860
DB00056,DB00877
DB00056,DB00888
DB00056,DB00928
DB00056,DB00958
DB00056,DB00959
DB00056,DB00970
DB00056,DB00987
DB00056,DB00993
DB00056,DB00997
DB00056,DB01005
DB00056,DB01008
DB00056,DB01024
DB00056,DB01030
DB00056,DB01033
DB00056,DB01041
DB00056,DB01042
DB00056,DB01073
DB00056,DB01099
DB00056,DB01101
DB00056,DB01108
DB00056,DB01168
DB00056,DB01169
DB00056,DB01177
DB00056,DB01181
DB00056,DB01196
DB00056,DB01204
DB00056,DB01206
DB00056,DB01222
DB00056,DB01229
DB00056,DB01234
DB00056,DB01248
DB00056,DB01254
DB00056,DB01257
DB00056,DB01262
DB00056,DB01268
DB00056,DB01280
DB00056,DB01281
DB00056,DB01285
DB00056,DB01380
DB00056,DB01384
DB00056,DB01410
DB00056,DB01423
DB00056,DB01590
DB00056,DB01611
DB00056,DB01816
DB00056,DB02546
DB00056,DB02806
DB00056,DB03523
DB00056,DB04572
DB00056,DB04630
DB00056,DB04845
DB00056,DB04868
DB00056,DB04951
DB00056,DB04956
DB00056,DB05015
DB00056,DB05109
DB00056,DB05258
DB00056,DB05259
DB00056,DB05459
DB00056,DB05472
DB00056,DB05676
DB00056,DB05773
DB00056,DB06168
DB00056,DB06273
DB00056,DB06287
DB00056,DB06372
DB00056,DB06589
DB00056,DB06603
DB00056,DB06612
DB00056,DB06616
DB00056,DB06662
DB00056,DB06674
DB00056,DB06681
DB00056,DB06769
DB00056,DB06772
DB00056,DB06813
DB00056,DB08059
DB00056,DB08870
DB00056,DB08871
DB00056,DB08877
DB00056,DB08879
DB00056,DB08889
DB00056,DB08901
DB00056,DB08904
DB00056,DB08906
DB00056,DB08908
DB00056,DB08910
DB00056,DB08935
DB00056,DB08970
DB00056,DB09029
DB00056,DB09033
DB00056,DB09036
DB00056,DB09052
DB00056,DB09053
DB00056,DB09054
DB00056,DB09073
DB00056,DB09074
DB00056,DB09077
DB00056,DB09082
DB00056,DB09091
DB00056,DB09122
DB00056,DB09312
DB00056,DB09378
DB00056,DB09383
DB00056,DB11466
DB00056,DB11487
DB00056,DB11529
DB00056,DB11569
DB00056,DB11580
DB00056,DB11616
DB00056,DB11693
DB00056,DB11708
DB00056,DB11767
DB00056,DB11776
DB00056,DB11803
DB00056,DB11817
DB00056,DB11834
DB00056,DB11921
DB00056,DB12025
DB00056,DB12371
DB00056,DB12612
DB00056,DB12617
DB00056,DB12692
DB00056,DB12814
DB00056,DB12902
DB00056,DB12947
DB00056,DB12991
DB00056,DB12996
DB00056,DB13003
DB00056,DB13014
DB00056,DB13068
DB00056,DB13208
DB00056,DB13241
DB00056,DB13491
DB00056,DB13843
DB00056,DB13856
DB00056,DB13867
DB00056,DB14066
DB00056,DB14219
DB00056,DB14512
DB00056,DB14539
DB00056,DB14545
DB00056,DB14724
DB00056,DB14762
DB00056,DB14919
DB00056,DB15253
DB00059,DB00065
DB00059,DB00068
DB00059,DB00069
DB00059,DB00073
DB00059,DB00074
DB00059,DB00075
DB00059,DB00078
DB00059,DB00081
DB00059,DB00087
DB00059,DB00092
DB00059,DB00095
DB00059,DB00098
DB00059,DB00105
DB00059,DB00111
DB00059,DB00120
DB00059,DB00180
DB00059,DB00188
DB00059,DB00262
DB00059,DB00276
DB00059,DB00290
DB00059,DB00291
DB00059,DB00293
DB00059,DB00305
DB00059,DB00307
DB00059,DB00309
DB00059,DB00322
DB00059,DB00328
DB00059,DB00352
DB00059,DB00361
DB00059,DB00380
DB00059,DB00398
DB00059,DB00428
DB00059,DB00432
DB00059,DB00441
DB00059,DB00444
DB00059,DB00445
DB00059,DB00446
DB00059,DB00480
DB00059,DB00488
DB00059,DB00495
DB00059,DB00515
DB00059,DB00526
DB00059,DB00531
DB00059,DB00541
DB00059,DB00544
DB00059,DB00550
DB00059,DB00552
DB00059,DB00564
DB00059,DB00570
DB00059,DB00591
DB00059,DB00601
DB00059,DB00631
DB00059,DB00642
DB00059,DB00687
DB00059,DB00688
DB00059,DB00694
DB00059,DB00762
DB00059,DB00763
DB00059,DB00773
DB00059,DB00795
DB00059,DB00851
DB00059,DB00853
DB00059,DB00859
DB00059,DB00860
DB00059,DB00877
DB00059,DB00888
DB00059,DB00928
DB00059,DB00958
DB00059,DB00959
DB00059,DB00970
DB00059,DB00987
DB00059,DB00993
DB00059,DB00997
DB00059,DB01005
DB00059,DB01008
DB00059,DB01024
DB00059,DB01030
DB00059,DB01033
DB00059,DB01041
DB00059,DB01042
DB00059,DB01073
DB00059,DB01099
DB00059,DB01101
DB00059,DB01108
DB00059,DB01168
DB00059,DB01169
DB00059,DB01177
DB00059,DB01181
DB00059,DB01196
DB00059,DB01204
DB00059,DB01206
DB00059,DB01222
DB00059,DB01229
DB00059,DB01248
DB00059,DB01254
DB00059,DB01257
DB00059,DB01262
DB00059,DB01268
DB00059,DB01280
DB00059,DB01281
DB00059,DB01285
DB00059,DB01423
DB00059,DB01590
DB00059,DB01611
DB00059,DB01816
DB00059,DB02546
DB00059,DB02806
DB00059,DB03523
DB00059,DB04572
DB00059,DB04630
DB00059,DB04845
DB00059,DB04868
DB00059,DB04951
DB00059,DB04956
DB00059,DB05015
DB00059,DB05109
DB00059,DB05258
DB00059,DB05259
DB00059,DB05459
DB00059,DB05472
DB00059,DB05676
DB00059,DB05773
DB00059,DB06168
DB00059,DB06273
DB00059,DB06287
DB00059,DB06372
DB00059,DB06589
DB00059,DB06603
DB00059,DB06612
DB00059,DB06616
DB00059,DB06662
DB00059,DB06674
DB00059,DB06681
DB00059,DB06769
DB00059,DB06772
DB00059,DB06813
DB00059,DB08059
DB00059,DB08870
DB00059,DB08871
DB00059,DB08877
DB00059,DB08879
DB00059,DB08880
DB00059,DB08889
DB00059,DB08901
DB00059,DB08904
DB00059,DB08908
DB00059,DB08910
DB00059,DB08935
DB00059,DB09029
DB00059,DB09033
DB00059,DB09036
DB00059,DB09052
DB00059,DB09053
DB00059,DB09054
DB00059,DB09073
DB00059,DB09074
DB00059,DB09077
DB00059,DB09082
DB00059,DB09091
DB00059,DB09122
DB00059,DB09312
DB00059,DB09378
DB00059,DB11466
DB00059,DB11529
DB00059,DB11569
DB00059,DB11580
DB00059,DB11616
DB00059,DB11693
DB00059,DB11708
DB00059,DB11767
DB00059,DB11776
DB00059,DB11803
DB00059,DB11817
DB00059,DB11834
DB00059,DB12025
DB00059,DB12371
DB00059,DB12612
DB00059,DB12617
DB00059,DB12692
DB00059,DB12814
DB00059,DB12902
DB00059,DB12947
DB00059,DB12991
DB00059,DB12996
DB00059,DB13014
DB00059,DB13068
DB00059,DB13241
DB00059,DB13491
DB00059,DB13856
DB00059,DB14066
DB00059,DB14219
DB00059,DB14539
DB00059,DB14545
DB00059,DB14724
DB00059,DB14762
DB00059,DB14919
DB00059,DB15253
DB00065,DB00068
DB00065,DB00069
DB00065,DB00073
DB00065,DB00074
DB00065,DB00075
DB00065,DB00078
DB00065,DB00081
DB00065,DB00087
DB00065,DB00092
DB00065,DB00095
DB00065,DB00098
DB00065,DB00105
DB00065,DB00111
DB00065,DB00120
DB00065,DB00276
DB00065,DB00290
DB00065,DB00291
DB00065,DB00293
DB00065,DB00305
DB00065,DB00322
DB00065,DB00352
DB00065,DB00380
DB00065,DB00428
DB00065,DB00432
DB00065,DB00441
DB00065,DB00445
DB00065,DB00446
DB00065,DB00480
DB00065,DB00488
DB00065,DB00515
DB00065,DB00526
DB00065,DB00550
DB00065,DB00552
DB00065,DB00601
DB00065,DB00631
DB00065,DB00763
DB00065,DB00795
DB00065,DB00853
DB00065,DB00859
DB00065,DB00888
DB00065,DB00928
DB00065,DB00958
DB00065,DB00970
DB00065,DB01005
DB00065,DB01024
DB00065,DB01030
DB00065,DB01033
DB00065,DB01042
DB00065,DB01073
DB00065,DB01099
DB00065,DB01168
DB00065,DB01169
DB00065,DB01204
DB00065,DB01206
DB00065,DB01257
DB00065,DB01262
DB00065,DB01280
DB00065,DB01423
DB00065,DB01816
DB00065,DB02546
DB00065,DB02806
DB00065,DB03523
DB00065,DB04956
DB00065,DB05258
DB00065,DB05259
DB00065,DB05459
DB00065,DB05472
DB00065,DB06612
DB00065,DB06662
DB00065,DB06674
DB00065,DB06681
DB00065,DB06813
DB00065,DB08059
DB00065,DB08871
DB00065,DB08879
DB00065,DB08880
DB00065,DB08889
DB00065,DB08908
DB00065,DB08935
DB00065,DB09029
DB00065,DB09036
DB00065,DB09052
DB00065,DB09077
DB00065,DB09091
DB00065,DB09122
DB00065,DB09312
DB00065,DB11466
DB00065,DB11569
DB00065,DB11580
DB00065,DB11616
DB00065,DB11693
DB00065,DB11708
DB00065,DB11767
DB00065,DB11776
DB00065,DB11803
DB00065,DB11834
DB00065,DB12025
DB00065,DB12612
DB00065,DB12617
DB00065,DB12692
DB00065,DB12814
DB00065,DB12902
DB00065,DB12947
DB00065,DB12991
DB00065,DB12996
DB00065,DB13003
DB00065,DB13014
DB00065,DB13068
DB00065,DB13241
DB00065,DB13491
DB00065,DB13843
DB00065,DB13856
DB00065,DB14219
DB00065,DB14724
DB00065,DB14762
DB00065,DB14919
DB00065,DB15253
DB00068,DB00069
DB00068,DB00073
DB00068,DB00074
DB00068,DB00075
DB00068,DB00078
DB00068,DB00081
DB00068,DB00087
DB00068,DB00092
DB00068,DB00095
DB00068,DB00098
DB00068,DB00105
DB00068,DB00111
DB00068,DB00120
DB00068,DB00180
DB00068,DB00188
DB00068,DB00262
DB00068,DB00276
DB00068,DB00290
DB00068,DB00291
DB00068,DB00293
DB00068,DB00305
DB00068,DB00307
DB00068,DB00309
DB00068,DB00322
DB00068,DB00328
DB00068,DB00352
DB00068,DB00361
DB00068,DB00380
DB00068,DB00394
DB00068,DB00398
DB00068,DB00428
DB00068,DB00432
DB00068,DB00441
DB00068,DB00443
DB00068,DB00444
DB00068,DB00445
DB00068,DB00446
DB00068,DB00480
DB00068,DB00488
DB00068,DB00495
DB00068,DB00515
DB00068,DB00526
DB00068,DB00531
DB00068,DB00541
DB00068,DB00544
DB00068,DB00550
DB00068,DB00552
DB00068,DB00563
DB00068,DB00564
DB00068,DB00570
DB00068,DB00588
DB00068,DB00591
DB00068,DB00601
DB00068,DB00619
DB00068,DB00620
DB00068,DB00631
DB00068,DB00635
DB00068,DB00642
DB00068,DB00687
DB00068,DB00688
DB00068,DB00694
DB00068,DB00762
DB00068,DB00763
DB00068,DB00773
DB00068,DB00795
DB00068,DB00851
DB00068,DB00853
DB00068,DB00859
DB00068,DB00860
DB00068,DB00877
DB00068,DB00888
DB00068,DB00928
DB00068,DB00958
DB00068,DB00959
DB00068,DB00970
DB00068,DB00987
DB00068,DB00993
DB00068,DB00997
DB00068,DB01005
DB00068,DB01008
DB00068,DB01024
DB00068,DB01030
DB00068,DB01033
DB00068,DB01041
DB00068,DB01042
DB00068,DB01073
DB00068,DB01099
DB00068,DB01101
DB00068,DB01108
DB00068,DB01168
DB00068,DB01169
DB00068,DB01177
DB00068,DB01181
DB00068,DB01196
DB00068,DB01204
DB00068,DB01206
DB00068,DB01222
DB00068,DB01229
DB00068,DB01234
DB00068,DB01248
DB00068,DB01254
DB00068,DB01257
DB00068,DB01262
DB00068,DB01268
DB00068,DB01280
DB00068,DB01281
DB00068,DB01285
DB00068,DB01380
DB00068,DB01384
DB00068,DB01410
DB00068,DB01423
DB00068,DB01590
DB00068,DB01611
DB00068,DB01816
DB00068,DB02546
DB00068,DB02806
DB00068,DB03523
DB00068,DB04572
DB00068,DB04630
DB00068,DB04845
DB00068,DB04868
DB00068,DB04951
DB00068,DB04956
DB00068,DB05015
DB00068,DB05109
DB00068,DB05258
DB00068,DB05259
DB00068,DB05459
DB00068,DB05472
DB00068,DB05676
DB00068,DB05773
DB00068,DB06168
DB00068,DB06273
DB00068,DB06287
DB00068,DB06372
DB00068,DB06589
DB00068,DB06603
DB00068,DB06612
DB00068,DB06616
DB00068,DB06662
DB00068,DB06674
DB00068,DB06681
DB00068,DB06769
DB00068,DB06772
DB00068,DB06813
DB00068,DB08059
DB00068,DB08870
DB00068,DB08871
DB00068,DB08877
DB00068,DB08879
DB00068,DB08880
DB00068,DB08889
DB00068,DB08901
DB00068,DB08904
DB00068,DB08906
DB00068,DB08908
DB00068,DB08910
DB00068,DB08935
DB00068,DB08970
DB00068,DB09029
DB00068,DB09033
DB00068,DB09036
DB00068,DB09052
DB00068,DB09053
DB00068,DB09054
DB00068,DB09073
DB00068,DB09074
DB00068,DB09077
DB00068,DB09082
DB00068,DB09091
DB00068,DB09122
DB00068,DB09312
DB00068,DB09378
DB00068,DB09383
DB00068,DB11466
DB00068,DB11487
DB00068,DB11529
DB00068,DB11569
DB00068,DB11580
DB00068,DB11616
DB00068,DB11693
DB00068,DB11708
DB00068,DB11767
DB00068,DB11776
DB00068,DB11803
DB00068,DB11817
DB00068,DB11834
DB00068,DB11921
DB00068,DB11988
DB00068,DB12025
DB00068,DB12371
DB00068,DB12612
DB00068,DB12617
DB00068,DB12692
DB00068,DB12814
DB00068,DB12902
DB00068,DB12947
DB00068,DB12991
DB00068,DB12996
DB00068,DB13003
DB00068,DB13014
DB00068,DB13068
DB00068,DB13208
DB00068,DB13241
DB00068,DB13491
DB00068,DB13843
DB00068,DB13856
DB00068,DB13867
DB00068,DB14066
DB00068,DB14219
DB00068,DB14512
DB00068,DB14539
DB00068,DB14545
DB00068,DB14724
DB00068,DB14762
DB00068,DB14919
DB00068,DB15253
DB00069,DB00073
DB00069,DB00074
DB00069,DB00075
DB00069,DB00078
DB00069,DB00081
DB00069,DB00087
DB00069,DB00092
DB00069,DB00095
DB00069,DB00098
DB00069,DB00105
DB00069,DB00111
DB00069,DB00120
DB00069,DB00180
DB00069,DB00188
DB00069,DB00262
DB00069,DB00276
DB00069,DB00290
DB00069,DB00291
DB00069,DB00293
DB00069,DB00305
DB00069,DB00307
DB00069,DB00309
DB00069,DB00322
DB00069,DB00328
DB00069,DB00352
DB00069,DB00361
DB00069,DB00380
DB00069,DB00394
DB00069,DB00398
DB00069,DB00428
DB00069,DB00432
DB00069,DB00441
DB00069,DB00443
DB00069,DB00444
DB00069,DB00445
DB00069,DB00446
DB00069,DB00480
DB00069,DB00488
DB00069,DB00495
DB00069,DB00515
DB00069,DB00526
DB00069,DB00531
DB00069,DB00541
DB00069,DB00544
DB00069,DB00550
DB00069,DB00552
DB00069,DB00563
DB00069,DB00564
DB00069,DB00570
DB00069,DB00588
DB00069,DB00591
DB00069,DB00601
DB00069,DB00619
DB00069,DB00620
DB00069,DB00631
DB00069,DB00635
DB00069,DB00642
DB00069,DB00687
DB00069,DB00688
DB00069,DB00694
DB00069,DB00762
DB00069,DB00763
DB00069,DB00773
DB00069,DB00795
DB00069,DB00851
DB00069,DB00853
DB00069,DB00859
DB00069,DB00860
DB00069,DB00877
DB00069,DB00888
DB00069,DB00928
DB00069,DB00958
DB00069,DB00959
DB00069,DB00970
DB00069,DB00987
DB00069,DB00993
DB00069,DB00997
DB00069,DB01005
DB00069,DB01008
DB00069,DB01024
DB00069,DB01030
DB00069,DB01033
DB00069,DB01041
DB00069,DB01042
DB00069,DB01073
DB00069,DB01099
DB00069,DB01101
DB00069,DB01108
DB00069,DB01168
DB00069,DB01169
DB00069,DB01177
DB00069,DB01181
DB00069,DB01196
DB00069,DB01204
DB00069,DB01206
DB00069,DB01222
DB00069,DB01229
DB00069,DB01234
DB00069,DB01248
DB00069,DB01254
DB00069,DB01257
DB00069,DB01262
DB00069,DB01268
DB00069,DB01280
DB00069,DB01281
DB00069,DB01285
DB00069,DB01380
DB00069,DB01384
DB00069,DB01410
DB00069,DB01423
DB00069,DB01590
DB00069,DB01611
DB00069,DB01816
DB00069,DB02546
DB00069,DB02806
DB00069,DB03523
DB00069,DB04572
DB00069,DB04630
DB00069,DB04845
DB00069,DB04868
DB00069,DB04951
DB00069,DB04956
DB00069,DB05015
DB00069,DB05109
DB00069,DB05258
DB00069,DB05259
DB00069,DB05459
DB00069,DB05472
DB00069,DB05676
DB00069,DB05773
DB00069,DB06168
DB00069,DB06273
DB00069,DB06287
DB00069,DB06372
DB00069,DB06589
DB00069,DB06603
DB00069,DB06612
DB00069,DB06616
DB00069,DB06662
DB00069,DB06674
DB00069,DB06681
DB00069,DB06769
DB00069,DB06772
DB00069,DB06813
DB00069,DB08059
DB00069,DB08870
DB00069,DB08871
DB00069,DB08877
DB00069,DB08879
DB00069,DB08880
DB00069,DB08889
DB00069,DB08901
DB00069,DB08904
DB00069,DB08906
DB00069,DB08908
DB00069,DB08910
DB00069,DB08935
DB00069,DB08970
DB00069,DB09029
DB00069,DB09033
DB00069,DB09036
DB00069,DB09052
DB00069,DB09053
DB00069,DB09054
DB00069,DB09073
