drugbank_id,disease_id
DB04817,C0237987
DB00001,C0869086
DB00001,C0019080
DB00450,C0151878
DB00450,C0855333
DB15300,C0151878
DB15300,C0855333
DB01301,C0019917
DB01301,C1537222
DB01301,C0019919
DB15781,C0868560
DB15781,C0451636
DB15781,C0549206
DB00703,C0151746
DB00703,C1565489
DB00669,C0043202
DB00669,C0392470
DB00669,C1571879
DB00193,C0699757
DB00193,C0001969
DB09401,C3472181
DB01594,C0037315
DB01594,C0338495
DB01594,C4551689
DB01594,C1534531
DB01594,C0520679
DB00647,C0581126
DB13620,C0003460
DB13312,C0002965
DB13312,C0086666
DB13312,C1394765
DB13312,C2882088
DB13312,C2882087
DB00385,C0262421
DB00385,C0242147
DB00385,C0042029
DB13735,C0020538
DB13735,C0857121
DB13735,C0497247
DB13735,C2240377
DB15825,C0085682
DB15825,C0860987
DB15825,C0877517
DB09095,C0035854
DB09095,C1449852
DB09095,C1275718
DB09095,C1449853
DB09095,C1449854
DB09095,C0406486
DB09095,C1542814
DB01173,C4761103
DB01173,C0026896
DB01173,C0751339
DB01173,C0751340
DB00819,C0475698
DB09381,C0040038
DB01392,C0018799
DB01392,C0947842
DB01392,C1971641
DB01392,C1971640
DB09317,C0868560
DB09317,C0451636
DB09317,C0549206
DB16000,C0684275
DB01424,C0585174
DB11853,C0029459
DB11853,C0029456
DB11853,C0751406
DB11853,C0001787
DB00611,C0236124
DB13042,C0151773
DB13042,C0280962
DB13281,C0016751
DB15883,C0413240
DB13256,C0009421
DB13256,C0860634
DB01544,C0086565
DB16694,C1540864
DB13497,C0085605
DB13497,C1541855
DB01005,C0868560
DB01005,C0451636
DB01005,C0549206
DB13169,C0006142
DB00959,C0272286
DB00959,C0398650
DB00959,C2873806
DB00959,C0272282
DB00959,C0242584
DB00959,C2004285
DB00959,C1535409
DB01511,C0242205
DB01511,C1623040
DB01511,C1623041
DB00305,C0040034
DB00305,C0392386
DB00305,C0242584
DB00867,C0015927
DB00867,C0595939
DB11989,C0009207
DB11989,C1571834
DB15821,C0242205
DB15821,C1623040
DB15821,C1623041
DB00896,C0015405
DB00287,C0015403
DB00287,C1540864
DB16625,C0038454
DB16625,C0751956
DB16625,C1540598
DB16625,C1540602
DB13312,C1565489
DB13312,C0035078
DB13312,C0232807
DB05667,C4511461
DB08804,C0600139
DB08804,C0376358
DB00770,C0149871
DB00770,C0042487
DB01622,C0018939
DB01622,C0947743
DB01622,C1533163
DB06785,C0242205
DB06785,C1623040
DB06785,C1623041
DB12708,C0018801
DB12708,C1328273
DB12708,C2882277
DB12708,C0018802
DB12708,C0235527
DB12708,C1961112
DB12708,C0023212
DB09028,C0002965
DB09028,C0086666
DB09028,C1394765
DB09028,C2882088
DB09028,C2882087
DB09260,C5574656
DB00692,C0155668
DB00692,C2882169
DB00692,C1275835
DB00692,C0027051
DB00969,C0401149
DB04573,C0006142
DB14510,C0021843
DB14510,C4553808
DB14510,C1579845
DB06698,C1257877
DB06698,C0031511
DB06698,C4551683
DB06698,C1578905
DB06698,C1571912
DB15998,C0795692
DB01320,C0001396
DB13417,C0149896
DB13417,C2712871
DB13417,C1619733
DB13417,C0003868
DB13417,C0018099
DB13417,C0221168
DB14678,C0155668
DB14678,C2882169
DB14678,C1275835
DB12293,C0154946
DB12293,C3161425
DB12293,C3161424
DB12293,C0017605
DB00254,C0868560
DB00254,C0451636
DB00254,C0549206
DB14766,C0021051
DB11610,C0020440
DB00981,C0011849
DB00981,C1802373
DB00981,C0011880
DB06174,C0868560
DB06174,C0451636
DB06174,C0549206
DB17929,C0221714
DB13728,C0041309
DB13844,C0009806
DB00655,C0023895
DB00655,C0086565
DB00655,C0741485
DB04876,C0394996
DB04876,C0001969
DB05084,C0153690
DB04880,C0546884
DB04880,C5201039
DB04817,C0020649
DB16708,C0868560
DB16708,C0451636
DB16708,C0549206
DB06288,C0151752
DB06288,C3665358
DB00242,C0085393
DB00242,C0021051
DB00331,C1839437
DB00331,C0740749
DB15031,C0751362
DB15031,C0027404
DB15031,C1540919
DB05381,C0020649
DB13689,C0020437
DB13689,C0026141
DB13689,C1809471
DB13689,C1535536
DB09095,C0263449
DB12214,C1263960
DB12214,C0011877
DB00571,C1257877
DB00571,C0031511
DB00571,C4551683
DB00571,C1578905
DB00571,C1571912
DB11853,C0023895
DB01054,C0155626
DB01054,C4290138
DB01054,C4290137
DB01054,C0264688
DB01054,C0264686
DB01054,C0151814
DB01054,C0027051
DB01054,C0010072
DB01054,C1534922
DB01054,C1534921
DB16539,C1258215
DB16539,C4019039
DB16539,C0021843
DB02843,C1527311
DB02843,C0750970
DB02843,C0472387
DB02843,C0750969
DB02843,C0472388
DB02843,C0006114
DB01621,C0234428
DB01139,C0868560
DB01139,C0451636
DB01139,C0549206
DB15860,C0267465
DB15860,C1535156
DB01240,C0018801
DB01240,C1328273
DB01240,C2882277
DB01240,C0018802
DB01240,C0235527
DB01240,C1961112
DB01240,C0023212
DB00661,C0151517
DB13042,C0345904
DB09300,C0002962
DB09213,C0010346
DB09213,C0156147
DB09213,C0678202
DB09213,C0678201
DB09213,C1542621
DB00946,C0035309
DB00946,C0035333
DB00946,C1578675
DB00367,C0007868
DB01176,C0014544
DB01176,C0751111
DB01176,C0086237
DB01176,C0236018
DB22667,C0242205
DB22667,C1623040
DB22667,C1623041
DB00180,C0038218
DB00180,C4319581
DB13207,C0085569
DB13354,C0868560
DB13354,C0451636
DB13354,C0549206
DB03247,C0684343
DB03247,C0587046
DB00975,C0151517
DB00975,C2363939
DB00975,C0264906
DB12612,C0038454
DB12612,C0751956
DB12612,C1540598
DB12612,C1540602
DB13511,C0868560
DB13511,C0451636
DB13511,C0549206
DB00191,C0017601
DB00191,C0851705
DB15761,C0017178
DB15761,C0559031
DB15761,C0947761
DB15761,C0947846
DB15761,C2700612
DB13762,C0242205
DB13762,C1623040
DB13762,C1623041
DB01173,C0268841
DB01173,C0005694
DB01173,C1536970
DB01277,C1882062
DB01277,C0027651
DB01277,C0086692
DB01277,C0006826
DB16585,C0238357
DB16585,C0030443
DB00434,C3714552
DB00434,C0004093
DB09106,C1719672
DB09106,C0036690
DB09106,C0243026
DB09106,C0034189
DB09106,C2316160
DB09106,C2747838
DB06764,C0017605
DB06695,C0948807
DB06695,C0086565
DB00008,C1394798
DB00008,C0085605
DB09262,C0235329
DB13987,C0027947
DB13987,C4290088
DB13987,C0001824
DB13987,C0853697
DB13987,C1168174
DB13987,C1537246
DB06706,C0018801
DB06706,C1328273
DB06706,C2882277
DB06706,C0018802
DB06706,C0235527
DB06706,C1961112
DB06706,C0023212
DB13528,C0007785
DB13528,C0887799
DB13528,C0751010
DB13528,C0751011
DB13528,C0751012
DB13528,C0751014
DB13528,C4290145
DB13528,C0028790
DB13528,C1540598
DB13528,C1579872
DB06725,C0040034
DB06725,C0392386
DB06725,C0242584
DB00187,C0036980
DB15821,C0263449
DB15821,C1275718
DB09236,C0003507
DB15774,C0242205
DB15774,C1623040
DB15774,C1623041
DB00222,C0242205
DB00222,C1623040
DB00222,C1623041
DB00222,C0868560
DB00222,C0451636
DB00222,C0549206
DB08985,C0003811
DB08985,C0264886
DB01095,C0242205
DB01095,C1623040
DB01095,C1623041
DB00986,C2363890
DB15883,C1535950
DB02925,C0009421
DB02925,C0860634
DB09462,C0019087
DB09462,C1458140
DB09462,C0005779
DB08868,C0027051
DB08868,C0010072
DB08868,C1534922
DB08868,C1534921
DB00957,C0006142
DB13528,C0023903
DB13528,C0345904
DB09389,C0476089
DB09389,C1879358
DB01174,C0086565
DB04876,C5676337
DB04876,C5674896
DB01301,C0019357
DB13680,C0267938
DB13680,C0267937
DB13680,C0001339
DB08984,C0877126
DB13872,C0572023
DB00434,C0242205
DB00434,C1623040
DB00434,C1623041
DB00682,C0013537
DB00682,C4290246
DB09069,C0234376
DB09069,C1527384
DB09069,C0234379
DB09069,C0234375
DB09069,C0234374
DB09069,C0234378
DB09069,C0235082
DB09069,C0234373
DB09069,C0234381
DB09069,C0149840
DB09069,C0235843
DB09069,C0234370
DB09069,C0751564
DB09069,C0235078
DB09069,C0235083
DB09069,C4551520
DB09069,C0040827
DB09069,C0234371
DB09069,C0751565
DB09069,C0040822
DB09069,C0235081
DB09069,C0234372
DB09069,C0234377
DB01357,C0206669
DB00333,C0868560
DB00333,C0451636
DB00333,C0549206
DB01426,C0007194
DB01426,C3665332
DB00956,C0555305
DB00956,C0018674
DB00956,C0518454
DB00956,C0751184
DB00956,C0751181
DB00956,C0451981
DB00956,C0451948
DB00956,C0751183
DB00956,C0347536
DB00956,C0751182
DB00956,C1542377
DB00956,C1546314
DB15300,C0581377
DB15300,C0018801
DB09276,C0018939
DB09276,C0947743
DB09276,C1533163
DB00850,C0009421
DB00850,C0860634
DB13384,C0549249
DB13384,C1821572
DB11653,C0007222
DB11653,C0741923
DB11653,C1971640
DB11653,C1971641
DB14015,C0750905
DB14015,C0002514
DB01321,C0267792
DB13588,C1737262
DB16607,C0005586
DB16607,C0005587
DB16607,C0024713
DB16607,C5676454
DB16607,C1852197
DB16607,C0853193
DB15903,C3887021
DB15998,C0151517
DB00977,C0149871
DB00977,C0151950
DB00977,C0340708
DB00977,C1535070
DB13612,C0021400
DB01591,C0585136
DB01591,C0522063
DB01285,C2364016
DB01285,C0036421
DB01285,C0011644
DB01285,C1541769
DB09242,C0018801
DB09242,C1328273
DB09242,C2882277
DB09242,C0018802
DB09242,C0235527
DB09242,C1961112
DB09242,C0023212
DB06401,C0948807
DB06401,C0086565
DB13728,C0042214
DB13728,C0857841
DB13528,C0022346
DB13528,C0242183
DB09276,C0242205
DB09276,C1623040
DB09276,C1623041
DB00624,C0600139
DB00624,C0376358
DB01144,C0860871
DB13039,C2939465
DB13039,C1534235
DB13039,C0237987
DB00998,C0085096
DB00998,C1306889
DB12708,C0868560
DB12708,C0451636
DB12708,C0549206
DB09300,C0018801
DB09300,C1328273
DB09300,C2882277
DB09300,C0018802
DB09300,C0235527
DB09300,C1961112
DB09300,C0023212
DB01511,C0037315
DB01511,C0338495
DB01511,C4551689
DB01511,C1534531
DB01511,C0520679
DB00040,C0017689
DB00040,C5817326
DB01393,C0868560
DB01393,C0451636
DB01393,C0549206
DB00480,C0868560
DB00480,C0451636
DB00480,C0549206
DB17083,C0242205
DB17083,C1623040
DB17083,C1623041
DB14678,C0020538
DB14678,C0857121
DB14678,C0497247
DB14678,C2240377
DB13194,C1145670
DB01200,C0007222
DB01200,C0741923
DB01200,C1971640
DB01200,C1971641
DB13844,C0263465
DB13844,C0549201
DB13844,C0043345
DB13844,C0151908
DB16622,C0410447
DB00875,C0161558
DB00875,C3160741
DB00420,C0151559
DB00420,C0549249
DB13581,C0521587
DB08439,C1704436
DB08439,C1306889
DB08439,C0085096
DB01357,C0868560
DB01357,C0451636
DB01357,C0549206
DB06237,C0002965
DB06237,C0086666
DB06237,C1394765
DB06237,C2882088
DB06237,C2882087
DB01395,C0001623
DB01395,C0405580
DB15860,C3472181
DB16648,C1827293
DB16648,C0005684
DB16022,C0868560
DB16022,C0451636
DB16022,C0549206
DB08804,C0678222
DB08804,C0006142
DB00998,C0002963
DB00839,C0011880
DB00304,C0040038
DB15990,C0020625
DB15990,C1534240
DB15990,C0020645
DB00207,C0023895
DB00207,C0086565
DB00207,C0741485
DB04951,C0745744
DB04951,C2936476
DB15983,C1271063
DB12612,C0221047
DB12612,C0428908
DB12612,C0037052
DB12612,C1579172
DB15903,C0220991
DB15785,C0155880
DB15785,C0004096
DB15785,C1387164
DB15785,C1260881
DB15785,C0494660
DB15785,C1388869
DB15785,C0155877
DB15785,C0264411
DB15785,C1319018
DB01359,C0004096
DB12846,C1257877
DB12846,C0031511
DB12846,C4551683
DB12846,C1578905
DB12846,C1571912
DB00379,C0036980
DB00320,C1719672
DB00320,C0036690
DB00320,C0243026
DB00320,C0034189
DB00320,C2316160
DB00320,C2747838
DB01144,C0853761
DB01144,C0860866
DB01077,C0014866
DB01077,C4551650
DB01077,C5970505
DB01077,C1963580
DB01077,C1534253
DB00032,C0020659
DB00032,C0751241
DB00032,C0751238
DB00032,C0751242
DB00032,C0751239
DB00032,C0751236
DB11691,C0236124
DB09020,C3888418
DB09020,C0000737
DB01594,C0242205
DB01594,C1623040
DB01594,C1623041
DB11610,C0034072
DB16020,C0041296
DB00489,C0085610
DB03209,C3495551
DB03209,C1959620
DB15774,C1565489
DB15774,C0035078
DB15774,C0232807
DB00328,C4082937
DB00328,C0520459
DB00328,C6007103
DB00328,C0085819
DB00328,C0948692
DB09083,C0037188
DB01100,C3897615
DB01100,C0040188
DB09124,C0151766
DB09124,C0086565
DB11675,C0868560
DB11675,C0451636
DB11675,C0549206
DB18847,C1827367
DB15991,C0020625
DB15991,C1534240
DB15991,C0020645
DB00598,C0004096
DB13064,C0007222
DB13064,C0741923
DB13064,C1971640
DB13064,C1971641
DB00907,C0268379
DB00907,C1283400
DB01288,C0080203
DB13064,C0339800
DB00502,C0030567
DB00502,C1399358
DB00502,C0865476
DB00502,C0865475
DB00502,C0242422
DB00970,C0019360
DB01577,C0085631
DB00811,C0019045
DB00811,C1534245
DB09262,C4761103
DB09262,C0026896
DB09262,C0751339
DB09262,C0751340
DB00924,C0003811
DB00924,C0264886
DB00094,C0868560
DB00094,C0451636
DB00094,C0549206
DB01621,C1257877
DB01621,C0031511
DB01621,C4551683
DB01621,C1578905
DB01621,C1571912
DB09285,C0751434
DB09285,C0751436
DB09285,C0268465
DB09285,C0031485
DB11572,C0340654
DB01013,C0009774
DB01013,C2004075
DB01544,C0013221
DB00651,C0155626
DB00651,C4290138
DB00651,C4290137
DB00651,C0264688
DB00651,C0264686
DB00651,C0151814
DB00651,C0027051
DB00651,C0010072
DB00651,C1534922
DB00651,C1534921
DB01161,C0575157
DB22664,C0019693
DB22664,C4505456
DB22664,C1535437
DB22664,C3854222
DB01195,C0015643
DB01195,C0085615
DB01195,C1390029
DB01195,C0023211
DB01195,C0006384
DB01195,C1390030
DB00286,C0272375
DB01595,C4761103
DB01595,C0026896
DB01595,C0751339
DB01595,C0751340
DB00523,C0868560
DB00523,C0451636
DB00523,C0549206
DB13944,C0600139
DB13944,C0376358
DB00973,C0242205
DB00973,C1623040
DB00973,C1623041
DB00191,C0242205
DB00191,C1623040
DB00191,C1623041
DB12667,C0242205
DB12667,C1623040
DB12667,C1623041
DB01214,C0730607
DB09227,C0002965
DB09227,C0086666
DB09227,C1394765
DB09227,C2882088
DB09227,C2882087
DB00782,C0017601
DB00782,C0851705
DB00412,C1536132
DB11610,C0242205
DB11610,C1623040
DB11610,C1623041
DB13354,C0242205
DB13354,C1623040
DB13354,C1623041
DB13487,C0242205
DB13487,C1623040
DB13487,C1623041
DB16022,C3714618
DB16022,C0020550
DB16022,C1578637
DB16022,C1546327
DB01301,C0019348
DB01301,C1541000
DB01301,C1571820
DB12235,C0206669
DB22667,C0868560
DB22667,C0451636
DB22667,C0549206
DB01081,C0022354
DB04861,C0036980
DB00142,C0019147
DB00142,C1542006
DB15790,C0020538
DB15790,C0857121
DB15790,C0497247
DB15790,C2240377
DB13956,C0459853
DB00945,C0035078
DB13689,C0152081
DB00946,C1565489
DB00946,C0035078
DB00946,C0232807
DB15903,C0019158
DB01016,C0011854
DB01016,C3837958
DB01016,C4290090
DB01016,C4290092
DB01016,C4290091
DB00956,C0034072
DB00652,C0750897
DB00652,C0302369
DB00652,C0001957
DB00091,C0398686
DB00091,C0853602
DB12016,C0581377
DB12016,C0018801
DB16000,C0020649
DB09124,C1458140
DB09124,C0005779
DB15824,C0002878
DB00367,C0006142
DB01192,C0235063
DB09083,C1609524
DB09083,C0264714
DB00521,C0085610
DB12612,C1536133
DB09261,C0038358
DB09261,C4290199
DB09261,C1275742
DB09261,C0267112
DB09261,C1535144
DB01087,C0442893
DB01511,C0868560
DB01511,C0451636
DB01511,C0549206
DB04878,C0236124
DB22666,C0019693
DB22666,C4505456
DB22666,C1535437
DB22666,C3854222
DB13587,C0600139
DB15889,C1282002
DB09462,C4305538
DB09462,C0027726
DB09462,C0403398
DB09462,C0403397
DB09462,C0403396
DB09462,C3501848
DB09462,C0027721
DB01424,C1565489
DB01424,C0035078
DB01424,C0232807
DB01622,C0030567
DB01622,C1399358
DB01622,C0865476
DB01622,C0865475
DB01622,C0242422
DB01574,C0401151
DB01574,C1536807
DB01574,C0011991
DB04876,C0035078
DB04817,C0242205
DB04817,C1623040
DB04817,C1623041
DB00988,C0042510
DB13803,C0020625
DB13803,C1534240
DB13803,C0020645
DB09106,C1458140
DB01235,C0017605
DB15888,C0178879
DB16000,C0024799
DB16000,C0030920
DB16000,C1384631
DB16000,C1971686
DB16000,C1579179
DB01393,C0948807
DB01393,C0086565
DB00969,C0162529
DB14587,C0743841
DB00013,C0332665
DB04842,C1257877
DB04842,C0031511
DB04842,C4551683
DB04842,C1578905
DB04842,C1571912
DB00111,C0852003
DB00111,C0400936
DB00647,C0582415
DB00647,C0349790
DB01190,C0009324
DB01190,C0033247
DB09210,C0023895
DB09210,C0086565
DB09210,C0741485
DB01118,C0264906
DB00586,C0017152
DB00586,C1541853
DB04846,C1961112
DB04846,C0018801
DB01750,C1258215
DB01750,C4019039
DB01750,C0021843
DB12530,C0023524
DB14678,C0559159
DB14766,C0868560
DB14766,C0451636
DB14766,C0549206
DB12667,C0085582
DB12667,C0029134
DB12667,C0524679
DB12667,C1542677
DB04855,C0242205
DB04855,C1623040
DB04855,C1623041
DB09133,C0151872
DB00986,C0017601
DB00986,C0851705
DB00924,C3714618
DB00924,C0020550
DB00924,C1578637
DB00924,C1546327
DB13313,C0017605
DB06285,C0868560
DB06285,C0451636
DB06285,C0549206
DB04573,C0455550
DB00672,C0011880
DB00754,C0018939
DB00754,C0947743
DB00754,C1533163
DB13844,C0085636
DB13844,C1698258
DB13844,C1535463
DB00598,C0036980
DB01589,C0037315
DB01589,C0338495
DB01589,C4551689
DB01589,C1534531
DB01589,C0520679
DB00965,C3263723
DB01624,C0161558
DB01624,C3160741
DB14643,C0263449
DB06412,C0600139
DB06412,C0376358
DB08984,C0521496
DB00974,C0019158
DB00747,C4761103
DB00747,C0026896
DB00747,C0751339
DB00747,C0751340
DB00810,C0025160
DB00810,C1384597
DB00561,C0234972
DB00561,C0036572
DB00687,C0553576
DB12612,C0027051
DB12612,C0010072
DB12612,C1534922
DB12612,C1534921
DB06283,C0019087
DB06283,C1458140
DB06283,C0005779
DB15975,C1527311
DB15975,C0750970
DB15975,C0472387
DB15975,C0750969
DB15975,C0472388
DB15975,C0006114
DB01646,C0085605
DB01646,C1541855
DB00571,C0020649
DB00519,C3266719
DB00186,C0037315
DB00186,C0338495
DB00186,C4551689
DB00186,C1534531
DB00186,C0520679
DB08834,C0868560
DB08834,C0451636
DB08834,C0549206
DB14643,C0011630
DB01646,C0041948
DB01646,C0242528
DB13423,C0002888
DB13423,C1534244
DB13423,C1542125
DB16165,C0001403
DB16165,C1537279
DB00956,C0020440
DB11591,C4511461
DB00691,C3266719
DB00661,C0036980
DB01403,C0018939
DB01403,C0947743
DB01403,C1533163
DB09124,C0006142
DB00557,C4511461
DB13114,C0341742
DB15781,C0242205
DB15781,C1623040
DB15781,C1623041
DB00668,C0542052
DB00097,C0868560
DB00097,C0451636
DB00097,C0549206
DB13754,C0014544
DB13754,C0751111
DB13754,C0086237
DB13754,C0236018
DB01101,C3495551
DB01101,C1959620
DB09389,C0040038
DB09414,C0085681
DB13511,C0543891
DB13511,C0014544
DB13511,C0751111
DB13511,C0086237
DB13511,C0236018
DB00965,C3714618
DB00965,C0020550
DB00965,C1578637
DB00965,C1546327
DB04824,C0042963
DB04824,C1971680
DB04824,C1963661
DB09272,C2888003
DB09272,C2888002
DB09272,C2888001
DB09272,C0008370
DB09272,C0400979
DB00271,C0003460
DB06789,C0040053
DB06789,C0087086
DB13281,C1283620
DB00921,C4761103
DB00921,C0026896
DB00921,C0751339
DB00921,C0751340
DB09258,C0332665
DB15842,C0020461
DB15842,C5979967
DB00333,C0267474
DB00333,C0030446
DB01284,C0342443
DB01284,C0010481
DB01284,C0001622
DB12768,C0151332
DB12768,C0041296
DB12265,C0948807
DB12265,C0086565
DB13497,C0162565
DB11609,C0400843
DB15465,C0267474
DB15465,C0030446
DB06285,C0153690
DB01276,C4048306
DB16623,C0339800
DB15300,C0947912
DB15300,C0151786
DB12474,C0019343
DB12474,C1542193
DB16554,C0242205
DB16554,C1623040
DB16554,C1623041
DB15860,C0868560
DB15860,C0451636
DB15860,C0549206
DB00727,C0007196
DB16625,C0398625
DB00549,C0023890
DB00549,C1579182
DB15990,C0795692
DB00666,C0868560
DB00666,C0451636
DB00666,C0549206
DB00247,C0031542
DB00247,C0031129
DB00247,C0947972
DB12708,C0342302
DB12708,C1542073
DB04876,C0242205
DB04876,C1623040
DB04876,C1623041
DB02266,C0037278
DB02266,C5551358
DB15860,C0242205
DB15860,C1623040
DB15860,C1623041
DB00998,C1868885
DB00998,C0020538
DB00956,C0234972
DB00956,C0036572
DB01708,C0854381
DB01019,C0014544
DB01019,C0751111
DB01019,C0086237
DB01019,C0236018
DB01181,C5848242
DB01181,C0600039
DB01185,C0868560
DB01185,C0451636
DB01185,C0549206
DB00087,C0019693
DB00087,C4505456
DB00087,C1535437
DB00087,C3854222
DB15226,C0021670
DB13527,C0868560
DB13527,C0451636
DB13527,C0549206
DB09462,C0206504
DB15781,C0003811
DB15781,C0264886
DB01466,C0030201
DB01466,C1619712
DB06623,C4761103
DB06623,C0026896
DB06623,C0751339
DB06623,C0751340
DB00921,C0151723
DB09082,C0155880
DB09082,C0004096
DB09082,C1387164
DB09082,C1260881
DB09082,C0494660
DB09082,C1388869
DB09082,C0155877
DB09082,C0264411
DB09082,C1319018
DB06725,C0856716
DB06725,C1319853
DB06725,C5704570
DB00256,C0868560
DB00256,C0451636
DB00256,C0549206
DB14960,C0264490
DB16000,C0750394
DB16000,C0947917
DB16000,C0023530
DB00973,C0438717
DB00973,C0859350
DB01356,C3472181
DB00343,C0042514
DB00343,C5574657
DB00343,C5392971
DB00343,C2919575
DB00343,C0030590
DB00343,C0030591
DB00692,C0010072
DB00692,C1534922
DB00692,C1534921
DB00422,C0017601
DB00422,C0851705
DB10316,C0868560
DB10316,C0451636
DB10316,C0549206
DB00993,C0868560
DB00993,C0451636
DB00993,C0549206
DB01184,C0278863
DB01019,C0542051
DB01019,C0262385
DB09287,C1258215
DB09287,C4019039
DB09287,C0021843
DB16159,C0018939
DB16159,C0947743
DB16159,C1533163
DB01219,C0023890
DB01219,C1579182
DB01015,C0018939
DB01015,C0947743
DB01015,C1533163
DB09120,C0150077
DB09120,C0564444
DB09267,C0007820
DB09267,C0241832
DB09267,C0596298
DB09267,C1540602
DB01574,C1321898
DB01574,C0018932
DB01574,C1534477
DB01574,C0025222
DB01574,C0013369
DB13612,C0237938
DB01232,C1141890
DB01210,C0085610
DB15968,C0021843
DB15968,C4553808
DB15968,C1579845
DB09133,C0008311
DB06403,C0868560
DB06403,C0451636
DB06403,C0549206
DB13423,C0018995
DB13423,C0392514
DB13423,C1534239
DB01083,C0008370
DB06706,C0038454
DB06706,C0751956
DB06706,C1540598
DB06706,C1540602
DB04855,C0264906
DB01217,C0868560
DB01217,C0451636
DB01217,C0549206
DB11614,C0016751
DB00702,C0017919
DB00702,C1534235
DB12487,C1861172
DB12487,C0340726
DB13694,C0242422
DB03793,C0018802
DB03793,C1541842
DB03793,C1541843
DB00461,C0027430
DB00461,C0264231
DB00461,C5890126
DB15774,C1504421
DB15774,C0868560
DB15774,C0451636
DB15774,C0549206
DB00465,C0021390
DB00465,C1542737
DB00465,C1384680
DB13483,C0302813
DB13483,C1535244
DB01406,C0868560
DB01406,C0451636
DB01406,C0549206
DB16619,C0003460
DB11620,C0868560
DB11620,C0451636
DB11620,C0549206
DB14233,C0036974
DB01164,C0012254
DB01164,C3160741
DB01196,C0040038
DB00097,C0085215
DB00097,C0025322
DB00097,C0747102
DB00887,C0028961
DB00887,C3887784
DB13384,C0018939
DB13384,C0947743
DB13384,C1533163
DB15991,C0795692
DB06267,C0868560
DB06267,C0451636
DB06267,C0549206
DB00599,C0582415
DB00599,C0349790
DB15300,C0151595
DB15300,C3160741
DB00612,C0235527
DB00612,C1541842
DB00612,C1541843
DB15883,C0868560
DB15883,C0451636
DB15883,C0549206
DB00823,C0027051
DB00823,C0010072
DB00823,C1534922
DB00823,C1534921
DB00320,C0002963
DB15835,C0017601
DB15835,C0851705
DB08985,C0542052
DB00476,C0948807
DB00476,C0086565
DB01424,C2939465
DB01424,C1534235
DB01424,C0237987
DB13497,C0020538
DB13497,C0857121
DB13497,C0497247
DB13497,C2240377
DB03256,C0019114
DB08329,C3714618
DB08329,C0020550
DB08329,C1578637
DB08329,C1546327
DB14643,C0042769
DB14643,C0948998
DB14643,C0949096
DB09389,C0678222
DB09389,C0006142
DB09276,C0024115
DB09276,C0746102
DB09276,C0035204
DB09276,C0264220
DB09287,C0025162
DB08971,C0019360
DB15975,C5848306
DB15975,C5848305
DB00418,C0028778
DB00938,C0155880
DB00938,C0004096
DB00938,C1387164
DB00938,C1260881
DB00938,C0494660
DB00938,C1388869
DB00938,C0155877
DB00938,C0264411
DB00938,C1319018
DB13114,C1541124
DB13114,C0034194
DB00284,C0011880
DB01233,C1257877
DB01233,C0031511
DB01233,C4551683
DB01233,C1578905
DB01233,C1571912
DB00982,C0868560
DB00982,C0451636
DB00982,C0549206
DB00675,C0459853
DB09241,C2939465
DB09241,C1534235
DB09241,C0237987
DB13195,C1096398
DB01132,C1536133
DB06706,C0023895
DB13091,C0242205
DB13091,C1623040
DB13091,C1623041
DB01551,C0236124
DB04839,C0220991
DB04868,C0020621
DB04868,C1534241
DB11994,C0242205
DB11994,C1623040
DB11994,C1623041
DB00921,C1739422
DB11853,C0868560
DB11853,C0451636
DB11853,C0549206
DB16624,C0868560
DB16624,C0451636
DB16624,C0549206
DB00969,C0009806
DB13415,C0014544
DB13415,C0751111
DB13415,C0086237
DB13415,C0236018
DB01243,C0162628
DB09289,C0868560
DB09289,C0451636
DB09289,C0549206
DB01558,C0017605
DB00091,C3714514
DB00091,C0009450
DB00091,C0851439
DB00091,C0947879
DB00091,C0041849
DB00313,C0023895
DB00304,C0007820
DB00304,C0241832
DB00304,C0596298
DB00304,C1540602
DB11193,C0005779
DB08882,C0011880
DB00867,C0877701
DB00867,C0008626
DB00867,C0969687
DB00468,C0085582
DB00468,C0029134
DB00468,C0524679
DB00468,C1542677
DB00059,C3887021
DB01357,C0678222
DB01357,C0006142
DB15990,C0020621
DB15990,C1534241
DB00699,C5848306
DB00699,C5848305
DB15774,C0851300
DB15774,C0013604
DB15774,C0474435
DB01069,C0009421
DB01069,C0860634
DB06217,C0151878
DB06217,C0855333
DB13619,C0017605
DB13619,C1535232
DB13619,C0154947
DB13619,C0017606
DB00747,C0267474
DB00747,C0030446
DB01624,C0009421
DB01624,C0860634
DB14766,C0002965
DB14766,C0086666
DB14766,C1394765
DB14766,C2882088
DB14766,C2882087
DB06401,C0272375
DB00253,C0008049
DB13735,C0521587
DB01426,C0221047
DB01426,C0428908
DB01426,C0037052
DB01426,C1579172
DB06712,C0155626
DB06712,C4290138
DB06712,C4290137
DB06712,C0264688
DB06712,C0264686
DB06712,C0151814
DB06712,C0027051
DB06712,C0010072
DB06712,C1534922
DB06712,C1534921
DB08834,C0242205
DB08834,C1623040
DB08834,C1623041
DB12487,C0006142
DB12472,C0242205
DB12472,C1623040
DB12472,C1623041
DB09227,C0018801
DB09227,C1328273
DB09227,C2882277
DB09227,C0018802
DB09227,C0235527
DB09227,C1961112
DB09227,C0023212
DB13231,C0392525
DB13231,C1971733
DB14233,C0546817
DB13313,C0242205
DB13313,C1623040
DB13313,C1623041
